frameTime,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze direction x,rightGaze direction y,rightGaze direction z,eyePos3D x,eyePos3D y,eyePos3D z
"0","0","0","1","0","0","1","0","0","0"
"0.01491642","0","0","1","0","0","1","0","0","0"
"0.02862835","0","0","1","0","0","1","0","0","0"
"0.04415512","0","0","1","0","0","1","0","0","0"
"0.0579977","0","0","1","0","0","1","0","0","0"
"0.07281017","0","0","1","0","0","1","0","0","0"
"0.08663273","0","0","1","0","0","1","0","0","0"
"0.1003656","0","0","1","0","0","1","0","0","0"
"0.1143246","0","0","1","0","0","1","0","0","0"
"0.1295509","0","0","1","0","0","1","0","0","0"
"0.1410656","0","0","1","0","0","1","0","0","0"
"0.1540709","0","0","1","0","0","1","0","0","0"
"0.1682453","0","0","1","0","0","1","0","0","0"
"0.1820517","0","0","1","0","0","1","0","0","0"
"0.1961136","0","0","1","0","0","1","0","0","0"
"0.2103682","0","0","1","0","0","1","0","0","0"
"0.2247963","0","0","1","0","0","1","0","0","0"
"0.2395077","0","0","1","0","0","1","0","0","0"
"0.2532692","0","0","1","0","0","1","0","0","0"
"0.2684364","0","0","1","0","0","1","0","0","0"
"0.2816639","0","0","1","0","0","1","0","0","0"
"0.2962208","0","0","1","0","0","1","0","0","0"
"0.3107862","0","0","1","0","0","1","0","0","0"
"0.3253689","0","0","1","0","0","1","0","0","0"
"0.3389177","0","0","1","0","0","1","0","0","0"
"0.3536367","0","0","1","0","0","1","0","0","0"
"0.3715","0","0","1","0","0","1","0","0","0"
"0.3817596","0","0","1","0","0","1","0","0","0"
"0.3959379","0","0","1","0","0","1","0","0","0"
"0.4103174","0","0","1","0","0","1","0","0","0"
"0.4246035","0","0","1","0","0","1","0","0","0"
"0.4398146","0","0","1","0","0","1","0","0","0"
"0.453227","0","0","1","0","0","1","0","0","0"
"0.4683962","0","0","1","0","0","1","0","0","0"
"0.4817019","0","0","1","0","0","1","0","0","0"
"0.4960403","0","0","1","0","0","1","0","0","0"
"0.5104647","0","0","1","0","0","1","0","0","0"
"0.525588","0","0","1","0","0","1","0","0","0"
"0.5420609","0","0","1","0","0","1","0","0","0"
"0.5536032","0","0","1","0","0","1","0","0","0"
"0.5706396","0","0","1","0","0","1","0","0","0"
"0.5819759","0","0","1","0","0","1","0","0","0"
"0.5960588","0","0","1","0","0","1","0","0","0"
"0.6104708","0","0","1","0","0","1","0","0","0"
"0.6245375","0","0","1","0","0","1","0","0","0"
"0.6395178","0","0","1","0","0","1","0","0","0"
"0.6530848","0","0","1","0","0","1","0","0","0"
"0.6680841","0","0","1","0","0","1","0","0","0"
"0.682065","0","0","1","0","0","1","0","0","0"
